"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Mean_Across_Years"
"Mauritius","MUS","Government Effectiveness: Estimate","GE.EST",0.916983842849731,1.15049386024475,1.12657499313354,1.01915276050568,0.959278523921967,0.894913613796234,0.862325489521027,0.851257979869843,0.810911178588867,0.750284731388092,0.934217697381973
"Mauritius","MUS","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.626,0.62326991558075,NA,0.62185925245285,NA,NA,0.623709722677867
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD",11317.4910611485,11490.0216901556,10098.1731805195,9152.73722334937,9693.33009125499,10130.3206984553,10434.5783651735,8894.89065003643,10359.1498625832,11496.5228716049,10306.7215694281
"Mexico","MEX","Government Effectiveness: Estimate","GE.EST",0.30266535282135,0.134463101625443,0.11785764247179,0.027869176119566,-0.0653397589921951,-0.292913615703583,-0.306652963161469,-0.269939869642258,-0.342298775911331,-0.280898958444595,-0.0975188668817282
"Mexico","MEX","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.607,0.611657083034515,NA,0.612949848175049,NA,NA,0.610535643736521
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD",2920.70086272777,2928.44878191958,2891.32210264749,3022.65362747328,3320.3549760029,3623.32933678299,3734.99492723045,3639.41269869588,3588.75993317482,3713.95536246102,3338.39326091162
"Micronesia, Fed. Sts.","FSM","Government Effectiveness: Estimate","GE.EST",-0.568209290504456,-0.515400052070618,-0.160680666565895,-0.0465805158019066,0.416537791490555,0.163868218660355,0.0971257835626602,0.358195006847382,0.30223348736763,0.379839152097702,0.0426928915083409
"Micronesia, Fed. Sts.","FSM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.466416776180267,NA,0.505966544151306,NA,NA,0.486191660165787
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD",3321.04397795719,3289.16784588695,2749.91303825395,2847.63506882245,3454.95469039113,4156.95750022299,4404.95042249597,4376.24249318339,5274.74484719747,5714.43048840294,3959.00403728144
"Moldova","MDA","Government Effectiveness: Estimate","GE.EST",-0.397459864616394,-0.404897391796112,-0.698470294475555,-0.673570692539215,-0.565548002719879,-0.501230299472809,-0.44062128663063,-0.545202791690826,-0.437882721424103,-0.307013601064682,-0.49718969464302
"Moldova","MDA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.58,0.581760942935944,NA,0.584153532981873,NA,NA,0.581971491972606
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD",185055.517569114,195772.724261668,170338.680381498,174412.494536127,173611.687859934,193968.090133158,199382.838585354,182537.387370109,235132.784182144,240862.18244774,195107.438732685
"Monaco","MCO","Government Effectiveness: Estimate","GE.EST",NA,NA,1.74090492725372,1.80549323558807,1.87640738487244,1.87926542758942,1.85206508636475,2.0285427570343,2.02675867080688,2.04689598083496,1.90704168379307
"Monaco","MCO","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD",4422.30087600131,4211.93943552954,3919.35121343969,3690.75677759847,3708.24822134669,4165.02282101895,4394.94715044543,4041.17414564367,4566.14013029182,5045.50470031666,4216.53854716322
"Mongolia","MNG","Government Effectiveness: Estimate","GE.EST",-0.537945449352264,-0.425771981477737,-0.447768539190292,-0.0963440239429474,-0.277832061052322,-0.246496841311455,-0.234557524323463,-0.420242369174957,-0.516419470310211,-0.424908697605133,-0.362828695774078
"Mongolia","MNG","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.626,0.617309272289276,NA,0.614397525787354,NA,NA,0.619235599358877
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD",7188.86361611271,7387.87296917548,6517.19267514764,7033.43962398373,7803.35824465203,8850.3749248372,8909.6538759126,7677.37132106817,9465.96153027794,10093.4387007266,8092.75274818941
"Montenegro","MNE","Government Effectiveness: Estimate","GE.EST",0.154574364423752,0.293969541788101,0.167199060320854,0.135777845978737,0.171560645103455,0.0906900018453598,0.106615714728832,-0.106561250984669,-0.0299339517951012,-0.0270149894058704,0.095687698200345
"Montenegro","MNE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.615,0.622822225093842,NA,0.633181810379028,NA,NA,0.62366801182429
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD",3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813,3382.79018554688
"Morocco","MAR","Government Effectiveness: Estimate","GE.EST",-0.0847627595067024,-0.135500743985176,-0.147569045424461,-0.193094283342361,-0.304876983165741,-0.349293291568756,-0.25156381726265,-0.188582316040993,-0.173474416136742,-0.131649643182755,-0.196036729961634
"Morocco","MAR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.5,0.492540985345841,NA,0.504116356372833,NA,NA,0.498885780572891
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD",681.065114197441,690.443218144276,603.838513777915,435.760991009624,464.294721264472,510.379996498468,512.21576378384,456.581928995106,504.037787143107,558.298606448221,541.691664126247
"Mozambique","MOZ","Government Effectiveness: Estimate","GE.EST",-0.635170340538025,-0.743758499622345,-0.827747523784637,-0.945310771465302,-0.958367049694061,-0.960750162601471,-0.888383805751801,-0.769691467285156,-0.754338085651398,-0.714270293712616,-0.819778800010681
"Mozambique","MOZ","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.361,0.355467021465302,NA,0.362116664648056,NA,NA,0.359527895371119
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD",1189.96476533347,1281.43871813127,1159.34020074533,1218.21703407842,1263.28526342903,1288.41808699092,1415.37967619462,1479.61368925363,1231.69466580785,1149.21121846296,1267.65633184275
"Myanmar","MMR","Government Effectiveness: Estimate","GE.EST",-1.50835263729095,-1.29803729057312,-1.28990435600281,-1.01163554191589,-1.08796751499176,-1.09122586250305,-1.18532156944275,-1.01391088962555,-1.41239774227142,-1.68404102325439,-1.25827944278717
"Myanmar","MMR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.473,0.471832513809204,NA,0.477652013301849,NA,NA,0.474161509037018
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD",5463.03136620996,5544.10406844675,4965.67276506551,4614.89207493896,5453.57062341501,5687.38104280011,5126.17614281673,4252.04172014353,4919.18895548026,5031.11503011478,5105.71737894316
"Namibia","NAM","Government Effectiveness: Estimate","GE.EST",0.271990060806274,0.223689883947372,0.295810967683792,0.193796902894974,0.224006697535515,0.113843135535717,0.0947277694940567,0.0419734232127666,0.0270601455122232,0.0394995212554932,0.152639850787818
"Namibia","NAM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.435,0.445078074932098,NA,0.446437537670136,NA,NA,0.442171870867411
"Nauru","NRU","GDP per capita (current US$)","NY.GDP.PCAP.CD",8825.97858075408,9063.00223035953,7587.25441038889,8528.63015087044,9361.03739658919,10985.8743965037,10316.5278229326,10124.7006220945,11632.6925020419,11970.9382798352,9839.663639237
"Nauru","NRU","Government Effectiveness: Estimate","GE.EST",-0.578649342060089,-0.568305134773254,-0.120835348963737,-0.0796676874160767,-0.0456744581460953,0.273034930229187,-0.00379154761321843,0.145206913352013,0.0982896611094475,0.199985399842262,-0.0680406614439561
"Nauru","NRU","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,0.50841212272644,NA,NA,0.50841212272644
"Nepal","NPL","GDP per capita (current US$)","NY.GDP.PCAP.CD",809.384457749825,827.74470490585,882.307663444541,880.224893639824,1027.96547447264,1161.5343496373,1185.68231817311,1139.18989203941,1229.39420516246,1336.54604729847,1047.99740065234
"Nepal","NPL","Government Effectiveness: Estimate","GE.EST",-0.931680560112,-0.862226128578186,-1.13534986972809,-0.894321322441101,-0.942965805530548,-0.954992532730103,-1.0925520658493,-0.985539317131042,-0.931248366832733,-0.917344748973846,-0.964822071790695
"Nepal","NPL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.49,0.498192399740219,NA,0.504601776599884,NA,NA,0.497598058780034
"Netherlands","NLD","GDP per capita (current US$)","NY.GDP.PCAP.CD",52198.8975607454,52900.537415323,45193.4032187971,46039.1059284098,48675.2223350213,53044.5324352253,52476.2732533327,52162.5701150406,58727.8705471475,57025.01245598,51844.3425265023
"Netherlands","NLD","Government Effectiveness: Estimate","GE.EST",1.80927610397339,1.83621108531952,1.82900989055634,1.82077288627625,1.81359350681305,1.80971109867096,1.76726531982422,1.80571496486664,1.72705924510956,1.57946932315826,1.77980834245682
"Netherlands","NLD","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.8,0.803038597106934,NA,0.789915025234222,NA,NA,0.797651207447052
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD",38503.2540609118,39675.5664792121,32428.5722348241,32286.9104984753,33876.3290941463,36495.1959423457,34934.5794300065,34877.6356349199,37247.4931167883,35745.1850468561,35607.0721538486
"New Caledonia","NCL","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Caledonia","NCL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand","NZL","GDP per capita (current US$)","NY.GDP.PCAP.CD",42976.6495882584,44572.8987536626,38630.7265886928,40058.1961621466,42910.9728362488,43236.8866923404,42796.4305818389,41760.5947840005,49996.4206725811,48418.5916631992,43535.8368322969
"New Zealand","NZL","Government Effectiveness: Estimate","GE.EST",1.75041556358337,1.92541670799255,1.8537882566452,1.80650162696838,1.72768080234528,1.6288366317749,1.63260245323181,1.53899621963501,1.30689489841461,1.34053194522858,1.65116651058197
"New Zealand","NZL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.767,0.771214008331299,NA,0.775932431221008,NA,NA,0.771382146517436
"Nicaragua","NIC","GDP per capita (current US$)","NY.GDP.PCAP.CD",1794.78918809148,1913.52134831663,2025.32143224265,2079.45102735861,2127.28281786358,1981.85836665362,1905.63832831484,1876.60737823677,2064.92924633583,2255.42599496242,2002.48251283764
"Nicaragua","NIC","Government Effectiveness: Estimate","GE.EST",-0.812407910823822,-0.8365478515625,-0.862045407295227,-0.737471163272858,-0.669614672660828,-0.81227046251297,-0.77734512090683,-0.679471909999847,-0.884373903274536,-1.03581631183624,-0.810736471414566
"Nicaragua","NIC","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.531,0.507381021976471,NA,0.508098244667053,NA,NA,0.515493088881175
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD",548.157848842165,560.754475169279,481.111301105002,497.036120831726,514.543398015622,568.599659746618,549.81612778082,564.841662317524,590.629494752737,585.404929171026,546.089501773252
"Niger","NER","Government Effectiveness: Estimate","GE.EST",-0.731717467308044,-0.712568700313568,-0.721908211708069,-0.693657755851746,-0.754891455173492,-0.827720761299133,-0.840419888496399,-0.661067366600037,-0.643896758556366,-0.639215767383575,-0.722706413269043
"Niger","NER","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.316,0.318029463291168,NA,0.31568518280983,NA,NA,0.316571548700333
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD",2976.75683168398,3200.95279935925,2679.5542234874,2144.78034442697,1941.87947889475,2125.83449073877,2334.02364318105,2074.61374667422,2065.77441035114,2162.63373428577,2370.68037030833
"Nigeria","NGA","Government Effectiveness: Estimate","GE.EST",-0.997697591781616,-1.18909764289856,-0.996232509613037,-1.11994469165802,-1.04142808914185,-1.11822462081909,-1.21332895755768,-1.14423859119415,-1.02781987190247,-1.03512346744537,-1.08831360340118
"Nigeria","NGA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.342,0.354753166437149,NA,0.360609829425812,NA,NA,0.35245433195432
"North Macedonia","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD",5241.05360094583,5495.73138040533,4861.55615984223,5149.58676436907,5450.49706853299,6108.73917044261,6070.38805358275,5965.45023195365,6778.56287821774,6591.47131411961,5771.30366224118
"North Macedonia","MKD","Government Effectiveness: Estimate","GE.EST",-0.167774468660355,0.0165125392377377,-0.0294481124728918,-0.0327256508171558,-0.0173626989126205,0.0558764338493347,-0.123897232115269,0.0283371973782778,-0.121169298887253,-0.0810714960098267,-0.0472722787410022
"North Macedonia","MKD","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.534,0.535392045974731,NA,0.55734920501709,NA,NA,0.54224708366394
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD",14806.0067892829,16044.4307312558,17665.1007493109,24054.9156122269,30751.6410731534,25862.7544529262,23687.2718520599,17302.9221368504,NA,NA,21271.8804246333
"Northern Mariana Islands","MNP","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Mariana Islands","MNP","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway","NOR","GDP per capita (current US$)","NY.GDP.PCAP.CD",103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,108729.18690323,85239.5229700855
"Norway","NOR","Government Effectiveness: Estimate","GE.EST",1.87718820571899,1.82209897041321,1.83404910564423,1.83302903175354,1.94412314891815,1.84516203403473,1.82778358459473,1.88818657398224,1.79795169830322,1.94218063354492,1.8611752986908
"Norway","NOR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.771,0.76853483915329,NA,0.771051168441772,NA,NA,0.770195335865021
"Oman","OMN","GDP per capita (current US$)","NY.GDP.PCAP.CD",23563.9405992228,23121.2063768559,18777.4330589162,17082.2061998982,17802.5751178049,19887.5743113149,19132.1522739094,16707.6230063214,19509.4664633867,25056.7948608378,20064.0972268468
"Oman","OMN","Government Effectiveness: Estimate","GE.EST",0.194771140813828,0.248718291521072,0.035524595528841,0.138977259397507,0.134361684322357,0.126958504319191,0.206465542316437,0.104687064886093,-0.155156835913658,0.0220412891358137,0.105734853632748
"Oman","OMN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.622,0.611187338829041,NA,0.608116269111633,NA,NA,0.613767869313558
"Pakistan","PAK","GDP per capita (current US$)","NY.GDP.PCAP.CD",1259.66836828623,1303.18536985282,1421.83527830089,1468.82208238833,1567.6406123353,1620.74259148331,1437.1658330724,1322.31478539554,1506.10829305917,1588.8798287911,1449.63630429651
"Pakistan","PAK","Government Effectiveness: Estimate","GE.EST",-0.797584712505341,-0.761600375175476,-0.709302246570587,-0.699988842010498,-0.635465919971466,-0.666681349277496,-0.718147814273834,-0.570837259292603,-0.438364118337631,-0.623640716075897,-0.662161335349083
"Pakistan","PAK","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.389,0.399303585290909,NA,0.406070023775101,NA,NA,0.398124536355337
"Palau","PLW","GDP per capita (current US$)","NY.GDP.PCAP.CD",12418.8261724235,13580.0067430883,15761.3633809149,16743.376740009,16011.6611537815,16152.3892325347,15738.4670127261,14349.3168192188,12921.8273205171,NA,14853.0260639127
"Palau","PLW","Government Effectiveness: Estimate","GE.EST",-0.578649342060089,-0.568305134773254,0.134022355079651,0.20077309012413,0.232526183128357,0.23295870423317,0.227962121367455,0.386291533708572,0.370898455381393,0.449828535318375,0.108830650150776
"Palau","PLW","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.567310631275177,NA,0.588113486766815,NA,NA,0.577712059020996
"Panama","PAN","GDP per capita (current US$)","NY.GDP.PCAP.CD",11932.2862205866,12837.2479584282,13669.5594424097,14382.2323819969,15185.9724813803,16156.0742859681,16472.8317470488,13293.3331951688,15491.2898013383,17357.628633794,14677.845614812
"Panama","PAN","Government Effectiveness: Estimate","GE.EST",0.318296641111374,0.278234988451004,0.278421342372894,0.153594180941582,0.0280486550182104,0.0126904994249344,0.0999356582760811,0.164778679609299,0.124233782291412,-0.127450808882713,0.133078361861408
"Panama","PAN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.532,0.513944387435913,NA,0.501601994037628,NA,NA,0.515848793824514
"Papua New Guinea","PNG","GDP per capita (current US$)","NY.GDP.PCAP.CD",2578.49864720758,2742.25004998231,2502.07344498028,2332.67588834678,2495.14077312932,2584.32780208122,2593.77555393227,2446.08468660615,2624.60411021362,3115.92292304288,2601.53538795224
"Papua New Guinea","PNG","Government Effectiveness: Estimate","GE.EST",-0.661215305328369,-0.615127503871918,-0.602132976055145,-0.733419239521027,-0.663798868656158,-0.65572988986969,-0.792493879795074,-0.827988862991333,-0.886141121387482,-0.807290256023407,-0.72453379034996
"Papua New Guinea","PNG","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.384,0.424772053956985,NA,0.429185003042221,NA,NA,0.412652352333069
"Paraguay","PRY","GDP per capita (current US$)","NY.GDP.PCAP.CD",6410.81470278733,6629.41699277341,5861.40189546648,5759.04219789251,6136.0583014952,6242.96145417898,5807.83879407975,5353.34806456279,5959.44179393627,6153.05565720044,6031.33798543732
"Paraguay","PRY","Government Effectiveness: Estimate","GE.EST",-0.878931939601898,-0.937642991542816,-0.998269379138947,-0.821773171424866,-0.841677308082581,-0.604826033115387,-0.576705813407898,-0.56505823135376,-0.655436873435974,-0.613315761089325,-0.749363750219345
"Paraguay","PRY","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.533,0.527505993843079,NA,0.528180062770844,NA,NA,0.529562018871308
"Peru","PER","GDP per capita (current US$)","NY.GDP.PCAP.CD",6697.18774707052,6614.83081997934,6180.11926810233,6163.86042474328,6676.30879274916,6912.10398761205,6955.88082448096,6063.62692279047,6635.46414809173,7125.82993135746,6602.52128669773
"Peru","PER","Government Effectiveness: Estimate","GE.EST",-0.150675311684608,-0.326231420040131,-0.367109000682831,-0.255904018878937,-0.204651653766632,-0.32370787858963,-0.12579932808876,-0.294040530920029,-0.294465482234955,-0.39776611328125,-0.274035073816776
"Peru","PER","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.586,0.594615280628204,NA,0.6051926612854,NA,NA,0.595269313971201
"Philippines","PHL","GDP per capita (current US$)","NY.GDP.PCAP.CD",2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938169242,3498.5098055874,3166.53736576528
"Philippines","PHL","Government Effectiveness: Estimate","GE.EST",0.205970302224159,0.318069517612457,0.15983173251152,0.0182069055736065,-0.0352476872503757,0.0622235201299191,0.0599960312247276,0.068197175860405,0.0356624871492386,0.0647772029042244,0.0957687187939881
"Philippines","PHL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.548,0.549015581607819,NA,0.51596212387085,NA,NA,0.537659235159556
"Poland","POL","GDP per capita (current US$)","NY.GDP.PCAP.CD",13558.3411314221,14181.9486817352,12560.051419682,12378.8117641782,13815.4999463758,15504.5089370714,15700.0135796738,15816.8204021382,18050.2794441161,18688.0044867103,15025.4279793103
"Poland","POL","Government Effectiveness: Estimate","GE.EST",0.659764289855957,0.769473612308502,0.741432785987854,0.652008235454559,0.550634860992432,0.546931207180023,0.512944579124451,0.324414283037186,0.254857361316681,0.25948902964592,0.527195024490356
"Poland","POL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.747,0.760222196578979,NA,0.753088593482971,NA,NA,0.75343693002065
"Portugal","PRT","GDP per capita (current US$)","NY.GDP.PCAP.CD",21653.1959752225,22103.7009703321,19250.1065376852,19991.9724878805,21490.429863104,23562.5545228191,23330.817288932,22242.406417972,24661.1664874576,24515.2658507319,22280.1616402137
"Portugal","PRT","Government Effectiveness: Estimate","GE.EST",1.19474101066589,0.98403799533844,1.15872240066528,1.14920330047607,1.29399514198303,1.18123805522919,1.1342910528183,0.979880332946777,0.953686892986298,1.00159108638763,1.10313872694969
"Portugal","PRT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.776,0.783440172672272,NA,0.768949568271637,NA,NA,0.77612991364797
"Puerto Rico","PRI","GDP per capita (current US$)","NY.GDP.PCAP.CD",28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7527508912,31615.0667918433,32916.866800639,31427.4291136799,32601.5656391821,35208.6371888414,31276.3593053857
"Puerto Rico","PRI","Government Effectiveness: Estimate","GE.EST",0.356671273708344,0.360913723707199,0.325167715549469,0.356752157211304,-0.133625239133835,-0.193019330501556,-0.200077146291733,-0.297928124666214,-0.300675302743912,-0.482191681861877,-0.0208011955022811
"Puerto Rico","PRI","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Qatar","QAT","GDP per capita (current US$)","NY.GDP.PCAP.CD",97630.8255152088,93126.1494633822,66984.9102002396,58467.2355711087,59407.6980498883,66264.081168209,62827.3969543275,52315.6600783117,66858.7417226715,87661.4501457275,71154.4148869075
"Qatar","QAT","Government Effectiveness: Estimate","GE.EST",1.06696319580078,0.958521842956543,0.941954612731934,0.723864614963531,0.728429019451141,0.630387604236603,0.707452416419983,0.867235362529755,1.07645797729492,1.13682854175568,0.883809518814087
"Qatar","QAT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.615,0.634825527667999,NA,0.637771606445313,NA,NA,0.629199044704437
"Romania","ROU","GDP per capita (current US$)","NY.GDP.PCAP.CD",9497.20647561211,10031.3421526698,8976.9544892648,9404.38125929526,10727.9708633184,12494.4235789649,12957.9991142218,13047.4566563993,14946.624968678,15786.8017421977,11787.1161300622
"Romania","ROU","Government Effectiveness: Estimate","GE.EST",0.135365903377533,0.225672602653503,0.0993585586547852,-0.0679305344820023,-0.0846091955900192,-0.17701081931591,-0.215014025568962,-0.286919236183167,-0.163205832242966,4.70589620817918e-05,-0.0534245519735124
"Romania","ROU","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.601,0.594410121440887,NA,0.584187865257263,NA,NA,0.593199328899383
"Russian Federation","RUS","GDP per capita (current US$)","NY.GDP.PCAP.CD",15974.6220703125,14095.646484375,9313.021484375,8704.89453125,10720.33203125,11287.3544921875,11536.2587890625,10194.44140625,12532.05078125,15270.7060546875,11962.9328125
"Russian Federation","RUS","Government Effectiveness: Estimate","GE.EST",-0.45216515660286,-0.194581300020218,-0.331282913684845,-0.323035180568695,-0.190596655011177,-0.103585228323936,0.024324506521225,-0.11094256490469,-0.210496202111244,-0.695411026477814,-0.258777172118425
"Russian Federation","RUS","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.729,0.728950440883636,NA,0.681419610977173,NA,NA,0.71312335062027
"Rwanda","RWA","GDP per capita (current US$)","NY.GDP.PCAP.CD",704.485625539362,724.792350347061,733.887472832132,728.869618913457,756.547641107379,768.943661203909,806.100820273159,773.773260850509,821.171394808138,966.232071361993,778.48039172371
"Rwanda","RWA","Government Effectiveness: Estimate","GE.EST",-0.026739789173007,-0.0522533990442753,-0.146019995212555,0.0137040875852108,0.178770422935486,0.0795299112796783,0.0929242670536041,0.274038255214691,0.22790738940239,0.232485979795456,0.0874347129836679
"Rwanda","RWA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.374,0.376912027597427,NA,0.379552751779556,NA,NA,0.376821593125661
"Samoa","WSM","GDP per capita (current US$)","NY.GDP.PCAP.CD",3989.89859047662,3948.72802229336,4048.46711296568,4105.8109051951,4261.64034322214,4189.05219052051,4308.3007294066,4042.72275154324,3857.68974206459,3745.56036746313,4049.7870755151
"Samoa","WSM","Government Effectiveness: Estimate","GE.EST",0.0664704516530037,0.584478735923767,0.668785691261292,0.689425587654114,0.707315444946289,0.622275352478027,0.436201512813568,0.541092038154602,0.37718465924263,0.304703801870346,0.499793327599764
"Samoa","WSM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.522394239902496,NA,0.548421680927277,NA,NA,0.535407960414886
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD",50435.3673298211,50133.6065243359,42281.8112549264,43398.4285257227,44885.517837773,48464.5246477919,47287.3983948633,45321.4892226161,54982.451714817,NA,47465.621716963
"San Marino","SMR","Government Effectiveness: Estimate","GE.EST",NA,NA,1.48136985301971,1.5409904718399,1.60320615768433,1.60316014289856,1.57967090606689,1.74941408634186,1.74925327301025,1.77110064029694,1.63477069139481
"San Marino","SMR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD",1378.23019340903,1484.17010509944,1292.73305546523,1428.25790783907,1547.82270967205,1815.60549545058,1924.40814952173,2155.26586782508,2350.45270097134,2386.6961758184,1776.36423610719
"Sao Tome and Principe","STP","Government Effectiveness: Estimate","GE.EST",-0.764389455318451,-0.868977010250092,-0.850032985210419,-0.77739429473877,-0.847048699855804,-0.783992767333984,-0.754292130470276,-0.713890075683594,-0.762018024921417,-0.843731462955475,-0.796576690673828
"Sao Tome and Principe","STP","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi Arabia","SAU","GDP per capita (current US$)","NY.GDP.PCAP.CD",23945.5123106892,23862.8011860096,20442.3660631613,19930.407543816,20910.4829617971,24175.5833140113,23405.7060995766,20398.0609870951,24315.6185511873,30447.8837074473,23183.4422724791
"Saudi Arabia","SAU","Government Effectiveness: Estimate","GE.EST",0.0580503158271313,0.193452343344688,0.155576512217522,0.214581698179245,0.210747718811035,0.273761808872223,0.261315554380417,0.114084966480732,0.465890735387802,0.583050787448883,0.253051244094968
"Saudi Arabia","SAU","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.585,0.580753028392792,NA,0.576390504837036,NA,NA,0.580714511076609
"Senegal","SEN","GDP per capita (current US$)","NY.GDP.PCAP.CD",1391.5321896037,1417.094987474,1238.12639978389,1290.74997126951,1385.1992136057,1484.22707035644,1462.67835252138,1492.47590293523,1633.56011890357,1598.72643336012,1439.43706398135
"Senegal","SEN","Government Effectiveness: Estimate","GE.EST",-0.425235688686371,-0.403887659311295,-0.482573121786118,-0.502166569232941,-0.365349918603897,-0.329337120056152,-0.134347766637802,-0.0613858476281166,0.0218494012951851,-0.00124927773140371,-0.268368356837891
